#Time,X,Y,Z,CONF
000191.060,0.63,0.79,0.08,90
000191.160,0.64,0.78,0.13,83
000191.260,0.63,0.79,0.16,82
000191.360,0.64,0.78,0.09,94
000191.460,0.64,0.78,0.12,88
000191.560,0.64,0.76,0.03,85
000191.660,0.62,0.78,0.08,81
000191.760,0.61,0.81,0.16,57
000191.860,0.59,0.82,0.23,58
000191.960,0.59,0.84,0.28,58
000192.060,0.59,0.83,0.26,85
000192.160,0.62,0.80,0.14,89
000192.260,0.61,0.79,0.07,93
000192.360,0.62,0.78,0.10,91
000192.460,0.60,0.78,0.11,91
000192.560,0.59,0.79,0.18,63
000192.660,0.61,0.78,0.19,86
000192.760,0.62,0.78,0.09,85
000192.860,0.63,0.78,0.14,80
000192.960,0.61,0.79,0.21,60
000193.060,0.61,0.79,0.21,85
000193.160,0.61,0.79,0.22,82
000193.260,0.62,0.78,0.15,97
000193.360,0.62,0.78,0.18,83
000193.460,0.61,0.79,0.18,86
000193.560,0.63,0.78,0.08,87
000193.660,0.61,0.80,0.17,57
000193.760,0.61,0.79,0.06,83
000193.860,0.63,0.77,0.01,94
000193.960,0.63,0.77,-0.05,89
000194.060,0.64,0.76,-0.10,87
000194.160,0.63,0.77,0.01,74
000194.260,0.63,0.76,-0.04,91
000194.360,0.64,0.76,-0.08,91
000194.460,0.63,0.76,0.02,76
000194.560,0.62,0.77,0.07,85
000194.660,0.61,0.79,0.16,57
000194.760,0.62,0.78,0.05,80
000194.860,0.59,0.81,0.12,65
000194.960,0.61,0.79,0.04,89
000195.060,0.62,0.78,0.10,80
000195.160,0.60,0.80,0.18,60
000195.260,0.61,0.78,0.05,78
000195.360,0.63,0.76,-0.02,88
000195.460,0.60,0.78,0.10,57
000195.560,0.60,0.77,0.12,91
000195.660,0.61,0.76,0.04,91
000195.760,0.61,0.78,0.06,91
000195.860,0.63,0.78,0.10,85
000195.970,0.64,0.76,0.01,85
000196.070,0.64,0.77,0.04,93
000196.170,0.64,0.77,-0.02,87
000196.270,0.64,0.77,-0.07,89
000196.370,0.63,0.78,0.05,63
