#Time,X,Y,Z,CONF
000127.120,0.62,0.77,-0.01,89
000127.220,0.61,0.78,0.10,59
000127.320,0.59,0.82,0.17,60
000127.420,0.60,0.81,0.18,87
000127.520,0.61,0.80,0.03,64
000127.620,0.61,0.80,0.06,90
000127.720,0.62,0.78,0.00,92
000127.820,0.60,0.81,0.10,57
000127.920,0.59,0.82,0.14,78
000128.020,0.62,0.80,0.00,65
000128.120,0.63,0.79,-0.05,88
000128.220,0.62,0.78,-0.12,78
000128.320,0.60,0.79,-0.07,91
000128.430,0.61,0.78,-0.11,87
000128.530,0.59,0.80,0.03,55
000128.630,0.59,0.81,0.13,58
000128.730,0.58,0.81,0.15,84
000128.830,0.57,0.83,0.20,64
000128.930,0.60,0.80,0.04,63
000129.030,0.58,0.82,0.12,62
000129.130,0.59,0.80,0.06,94
000129.230,0.57,0.82,0.15,55
000129.330,0.60,0.80,0.02,71
000129.430,0.59,0.82,0.12,60
000129.530,0.59,0.81,0.18,65
000129.630,0.58,0.83,0.24,62
000129.730,0.56,0.85,0.26,61
000129.830,0.56,0.85,0.30,58
000129.930,0.58,0.83,0.28,88
000130.030,0.58,0.81,0.28,83
000130.130,0.57,0.82,0.32,56
000130.230,0.56,0.84,0.34,59
000130.330,0.56,0.85,0.28,85
000130.430,0.58,0.82,0.16,87
000130.530,0.60,0.80,0.06,88
000130.630,0.60,0.81,0.13,71
000130.730,0.58,0.83,0.20,58
000130.830,0.59,0.81,0.19,92
000130.930,0.58,0.81,0.25,61
000131.030,0.58,0.82,0.29,59
000131.130,0.58,0.82,0.26,88
000131.230,0.60,0.80,0.15,90
000131.330,0.62,0.79,0.04,81
000131.430,0.62,0.78,0.08,89
000131.530,0.59,0.82,0.14,61
000131.630,0.60,0.82,0.15,89
000131.730,0.62,0.80,0.04,82
000131.830,0.59,0.83,0.13,59
000131.930,0.61,0.80,0.04,87
000132.030,0.61,0.81,0.13,61
000132.130,0.63,0.78,0.06,94
000132.230,0.62,0.78,-0.02,82
000132.330,0.60,0.79,0.03,83
000132.430,0.61,0.78,-0.02,93
000132.530,0.62,0.78,-0.06,91
000132.630,0.62,0.78,0.01,87
000132.730,0.62,0.78,-0.06,82
000132.830,0.61,0.79,0.06,60
000132.930,0.59,0.81,0.15,56
000133.030,0.61,0.79,0.05,85
000133.130,0.61,0.79,0.14,64
000133.230,0.62,0.78,0.04,85
000133.330,0.60,0.82,0.13,58
000133.430,0.63,0.80,0.05,89
000133.540,0.62,0.80,0.09,83
000133.640,0.63,0.80,0.01,84
000133.740,0.60,0.83,0.09,62
000133.840,0.61,0.80,-0.01,79
000133.940,0.63,0.78,-0.07,86
000134.040,0.65,0.77,-0.16,64
000134.140,0.62,0.79,-0.02,63
000134.240,0.63,0.77,-0.07,89
000134.340,0.62,0.77,-0.00,87
000134.440,0.61,0.78,-0.10,66
000134.540,0.62,0.78,-0.13,89
000134.640,0.61,0.80,0.01,58
000134.740,0.58,0.84,0.11,49
000134.840,0.58,0.84,0.08,92
000134.940,0.59,0.84,0.15,68
000135.040,0.59,0.83,0.16,89
000135.140,0.61,0.80,0.02,69
000135.240,0.62,0.81,-0.05,82
000135.340,0.60,0.83,0.07,56
000135.440,0.59,0.84,0.15,60
000135.540,0.60,0.82,0.05,83
000135.640,0.58,0.83,0.15,54
000135.740,0.61,0.81,0.00,65
000135.840,0.58,0.82,0.09,62
000135.940,0.59,0.81,0.00,80
000136.040,0.60,0.81,-0.00,97
000136.140,0.58,0.83,0.09,60
000136.240,0.56,0.84,0.17,56
