#Time,X,Y,Z,CONF
000135.210,0.60,0.81,0.03,90
000135.310,0.61,0.81,0.08,84
000135.410,0.58,0.84,0.15,58
000135.510,0.56,0.86,0.20,60
000135.610,0.56,0.87,0.25,60
000135.710,0.55,0.88,0.28,60
000135.810,0.55,0.87,0.24,88
000135.910,0.58,0.83,0.12,89
000136.010,0.60,0.80,0.02,80
000136.110,0.61,0.78,-0.07,75
000136.210,0.64,0.76,-0.16,62
000136.310,0.62,0.78,-0.08,85
000136.410,0.59,0.81,0.03,59
000136.510,0.60,0.80,-0.04,84
000136.610,0.60,0.79,-0.10,82
000136.710,0.58,0.81,0.02,61
000136.810,0.56,0.84,0.10,61
000136.910,0.59,0.82,0.05,97
000137.010,0.57,0.84,0.15,52
000137.110,0.55,0.86,0.21,54
000137.210,0.54,0.86,0.22,74
000137.310,0.58,0.84,0.06,64
000137.410,0.55,0.86,0.14,57
000137.510,0.54,0.88,0.21,51
000137.610,0.53,0.90,0.23,62
000137.710,0.53,0.90,0.28,55
000137.810,0.51,0.90,0.31,54
000137.910,0.55,0.85,0.13,65
000138.010,0.57,0.83,0.03,82
000138.110,0.57,0.83,0.10,75
000138.210,0.60,0.80,-0.03,65
000138.310,0.63,0.79,-0.08,85
000138.410,0.59,0.82,0.04,54
000138.510,0.57,0.85,0.11,61
000138.610,0.55,0.87,0.19,52
000138.710,0.58,0.83,0.08,87
000138.810,0.56,0.85,0.14,62
000138.910,0.55,0.87,0.20,61
000139.010,0.54,0.89,0.24,55
000139.110,0.53,0.89,0.26,62
000139.210,0.57,0.84,0.10,68
000139.310,0.60,0.81,0.01,86
