#Time,X,Y,Z,CONF
000124.280,0.59,0.86,0.09,78
000124.380,0.61,0.83,0.03,92
000124.480,0.64,0.80,-0.09,63
000124.580,0.62,0.81,0.03,64
000124.680,0.58,0.84,0.12,55
000124.780,0.58,0.84,0.14,83
000124.880,0.59,0.82,0.06,88
000124.980,0.59,0.81,-0.00,90
000125.080,0.57,0.83,0.06,73
000125.180,0.54,0.85,0.14,53
000125.280,0.58,0.82,0.07,95
000125.380,0.61,0.80,-0.05,67
000125.480,0.63,0.79,-0.05,97
000125.580,0.59,0.81,0.07,54
000125.680,0.60,0.80,0.00,88
000125.780,0.58,0.83,0.08,64
000125.890,0.61,0.79,0.01,89
000125.990,0.64,0.77,-0.10,63
000126.090,0.67,0.76,-0.17,71
000126.190,0.66,0.77,-0.05,79
000126.290,0.67,0.78,0.02,85
000126.390,0.68,0.76,0.06,91
000126.490,0.68,0.76,0.06,97
000126.590,0.70,0.75,0.15,63
000126.690,0.66,0.77,0.06,85
000126.790,0.67,0.75,0.11,85
000126.890,0.64,0.79,-0.01,61
000126.990,0.60,0.83,0.10,55
000127.090,0.61,0.80,-0.00,79
000127.190,0.59,0.83,0.09,59
000127.290,0.63,0.81,0.04,94
000127.390,0.60,0.82,0.13,61
000127.490,0.56,0.84,0.19,55
000127.590,0.53,0.87,0.24,53
000127.690,0.57,0.83,0.07,64
000127.790,0.61,0.80,-0.04,71
000127.890,0.60,0.81,0.08,56
000127.990,0.62,0.79,-0.04,66
000128.090,0.59,0.83,0.05,60
000128.190,0.62,0.80,-0.01,91
000128.290,0.59,0.82,0.09,57
000128.390,0.55,0.85,0.15,62
000128.490,0.54,0.85,0.21,56
000128.590,0.54,0.86,0.27,56
000128.690,0.58,0.82,0.11,72
000128.790,0.56,0.82,0.15,74
000128.890,0.54,0.84,0.22,53
000128.990,0.57,0.82,0.23,84
000129.090,0.56,0.82,0.23,79
000129.190,0.54,0.84,0.27,57
000129.290,0.53,0.87,0.28,60
000129.390,0.55,0.83,0.14,79
000129.490,0.55,0.85,0.19,62
000129.590,0.53,0.86,0.25,54
000129.690,0.55,0.84,0.13,86
000129.790,0.59,0.81,0.07,97
000129.890,0.63,0.78,-0.04,69
000129.990,0.64,0.77,-0.07,92
000130.090,0.66,0.76,-0.09,92
000130.190,0.68,0.74,-0.18,63
000130.290,0.65,0.77,-0.20,78
000130.390,0.68,0.74,-0.25,68
000130.490,0.64,0.78,-0.29,55
000130.590,0.60,0.82,-0.12,54
000130.690,0.62,0.78,-0.18,74
000130.790,0.62,0.78,-0.11,94
000130.900,0.66,0.75,-0.18,68
000131.000,0.67,0.76,-0.20,83
000131.100,0.67,0.76,-0.08,84
000131.200,0.63,0.80,-0.16,56
000131.300,0.59,0.83,-0.04,60
000131.400,0.61,0.82,-0.13,64
000131.500,0.63,0.80,-0.21,62
000131.600,0.65,0.78,-0.26,64
000131.700,0.62,0.82,-0.11,61
000131.800,0.61,0.81,-0.02,82
000131.900,0.63,0.80,-0.08,85
000132.000,0.64,0.77,-0.10,92
000132.100,0.65,0.77,-0.15,81
000132.200,0.65,0.76,-0.15,94
000132.300,0.61,0.80,-0.03,61
000132.400,0.61,0.81,0.03,84
000132.500,0.64,0.78,-0.04,85
000132.600,0.61,0.80,0.08,58
000132.700,0.61,0.80,0.06,95
000132.800,0.59,0.83,0.13,61
000132.900,0.57,0.85,0.20,56
000133.000,0.56,0.86,0.26,55
000133.100,0.59,0.83,0.13,86
000133.200,0.57,0.84,0.18,64
000133.300,0.58,0.82,0.10,93
000133.400,0.57,0.84,0.17,58
000133.500,0.60,0.81,0.07,85
000133.600,0.63,0.78,0.03,96
000133.700,0.60,0.83,0.12,55
000133.800,0.62,0.81,0.03,87
000133.900,0.59,0.84,0.12,53
000134.000,0.56,0.86,0.19,53
